recvTime,fiwareServicePath,entityId,entityType,attrName,attrType,attrValue
2023-01-25T08:07:21.701Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-25T08:07:21.701Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting 1
2023-01-25T08:20:40.701Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-25T10:50:07.701Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-25T10:50:07.701Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting 1
2023-01-25T11:00:50.701Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-25T13:17:12.701Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-25T13:17:12.701Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting 1
2023-01-25T13:28:26.701Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-25T15:35:19.701Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-25T15:35:19.701Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting 1
2023-01-25T15:49:13.701Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T08:13:24.704Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T08:13:24.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting 1
2023-01-26T08:20:47.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T10:49:55.704Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T10:49:55.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting 1
2023-01-26T11:03:35.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T13:30:35.704Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T13:30:35.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting 1
2023-01-26T13:45:18.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T16:17:02.704Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T16:17:02.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting 1
2023-01-26T16:28:10.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T19:04:35.704Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T19:04:35.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting 1
2023-01-26T19:18:57.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T21:54:01.704Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T21:54:01.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting 1
2023-01-26T22:05:19.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T00:29:10.704Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T00:29:10.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting 1
2023-01-27T00:38:54.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T03:01:52.704Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T03:01:52.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting 1
2023-01-27T03:09:38.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T05:42:09.704Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T05:42:09.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting 1
2023-01-27T05:55:03.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T08:11:39.704Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T08:11:39.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting 1
2023-01-27T08:26:01.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T10:36:19.704Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T10:36:19.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting 1
2023-01-27T10:43:40.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T13:09:55.704Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T13:09:55.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting 1
2023-01-27T13:21:12.704Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
